datetime,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
3/20/2013 4:00,30,15,-1.4,1018.4,-1.8,0
3/20/2013 5:00,40,12,-2.1,1018.7,-2.5,0
3/20/2013 6:00,40,16.4934,-1.5,1019.2,-1.9,0
3/20/2013 7:00,26,2,-1.4,1019.6,-2.1,0
3/20/2013 8:00,53,2,0.2,1020.2,-1.7,0
3/20/2013 9:00,52,8,1.4,1020.4,-2,0
3/20/2013 10:00,83,15,1.7,1019.7,-3,0
3/20/2013 11:00,57,24,3.2,1018.9,-2.3,0
3/20/2013 12:00,74,33,4.3,1017.9,-4.7,0
3/20/2013 13:00,47,52,4.8,1016.9,-5.6,0
3/20/2013 14:00,27,60,5.3,1015.9,-4.3,0
3/20/2013 15:00,52,64,5.7,1015,-4.5,0
3/20/2013 16:00,35,64,5.6,1014.4,-3.8,0
3/20/2013 17:00,37,62,4.5,1014.1,-3.3,0
3/20/2013 18:00,70,45,3.7,1013.8,-3.1,0
3/20/2013 19:00,60,34,3.1,1013.8,-3.1,0
3/20/2013 20:00,71,24,2.4,1013.2,-3.3,0
3/20/2013 21:00,73,18,2.7,1013,-3.4,0
3/20/2013 22:00,74,19,2.3,1012.1,-3.4,0
3/20/2013 23:00,86,19,1.4,1011.1,-3.5,0
3/21/2013 0:00,93,20,1.1,1010.6,-3.6,0
3/21/2013 1:00,92,18,0.8,1009.8,-3.7,0
3/21/2013 2:00,106,15,0.6,1009,-3.9,0
3/21/2013 4:00,88,6,-0.9,1007.5,-4.1,0
3/21/2013 5:00,68,5,-1.3,1007,-3.5,0
3/21/2013 6:00,69,2,-1.7,1006.6,-3,0
3/21/2013 7:00,73,2,0.2,1006.1,-2,0
3/21/2013 8:00,82,2,2.2,1004.8,-1.6,0
3/21/2013 9:00,106,2,3.4,1004.5,-1.6,0
3/21/2013 10:00,124,6,4.5,1003.3,-1.5,0
3/21/2013 11:00,139,14,5.6,1002,-1.6,0
3/21/2013 12:00,146,20,6.9,1001,-1.5,0
3/21/2013 13:00,161,13,8,999.6,-1.8,0
3/21/2013 14:00,146,26,8.4,999.3,-1.7,0
3/21/2013 15:00,175,44,8.7,998.9,-1.7,0
3/21/2013 16:00,184,50,8.3,998.4,-1.8,0
3/21/2013 17:00,175,46,7.5,998.9,-1.5,0
3/21/2013 18:00,192,11,6.6,1000.2,-1.1,0
3/21/2013 19:00,197,2,6.2,1001.4,-1,0
3/21/2013 20:00,200,2,6.1,1002.4,-1.1,0
3/21/2013 21:00,199,4,6,1003.3,-1.2,0
3/21/2013 22:00,175,10,6.2,1004.3,-1,0
3/21/2013 23:00,166,9,6.2,1005.4,-1,0
3/22/2013 0:00,167,10,4.8,1006.5,-1.7,0
3/22/2013 1:00,172,13,6.4,1007.7,-3.8,0
3/22/2013 2:00,127,28,5.4,1008.5,-4.7,0
3/22/2013 3:00,99,30,6,1009.1,-8,0
3/22/2013 4:00,143,34,4.6,1009.9,-11.1,0
3/22/2013 5:00,22,44,4.6,1010.7,-12.4,0
3/22/2013 6:00,15,53,5.2,1012.1,-12.3,0
3/22/2013 7:00,21,27,5.9,1013,-9.6,0
3/22/2013 8:00,18,33,7.5,1013.6,-12.3,0
3/22/2013 9:00,129,51,8.4,1014,-7.8,0
3/22/2013 10:00,124,53,8,1013.7,-6.2,0
3/22/2013 11:00,121,42,8.6,1012.8,-6.4,0
3/22/2013 12:00,61,53,9.3,1011.9,-4,0
3/22/2013 13:00,67,58,9.7,1011.3,-4,0
3/22/2013 14:00,82,70,10,1010.6,-3.3,0
3/22/2013 15:00,66,76,9.6,1009.8,-4,0
3/22/2013 16:00,69,77,9.4,1009.3,-4.2,0
3/22/2013 17:00,75,78,9,1009.8,-4.2,0
3/22/2013 18:00,68,77,7.8,1010.1,-4.7,0
3/22/2013 19:00,61,66,7.1,1010.3,-4.7,0
3/22/2013 20:00,64,44,6.4,1011.1,-4.7,0
3/22/2013 21:00,63,35,5.3,1011,-4.8,0
3/22/2013 22:00,66,16,3.9,1011,-4.3,0
3/22/2013 23:00,63,11,2.9,1010.5,-4.1,0
3/23/2013 0:00,68,2,2.7,1009.9,-4.8,0
3/23/2013 1:00,53,6,2.3,1009,-4,0
3/23/2013 2:00,66,10,2,1008.4,-3.7,0
3/23/2013 3:00,61,2,2.3,1007.5,-4,0
3/23/2013 4:00,57,2,2.1,1006.9,-3.8,0
3/23/2013 5:00,57,2,2.1,1006.6,-4,0
3/23/2013 6:00,63,2,2,1006.7,-4.1,0
3/23/2013 7:00,49,2,2.6,1005.6,-6,0
3/23/2013 8:00,66,2,3.2,1004.8,-6.8,0
3/23/2013 9:00,60,10,3.3,1004.6,-7.2,0
3/23/2013 10:00,68,16,4.9,1004.2,-6.7,0
3/23/2013 11:00,79,24,5.5,1003.7,-5.5,0
3/23/2013 12:00,86,24,6.2,1003.4,-5.2,0
3/23/2013 13:00,83,31,7.7,1002.6,-4.4,0
3/23/2013 14:00,89,30,10.2,1002.3,-4.6,0
3/23/2013 15:00,91,28,13.1,1003.1,-8.2,0
3/23/2013 16:00,80,29,12.3,1004.7,-8.8,0
3/23/2013 17:00,55,52,10.7,1007.7,-9.6,0
3/23/2013 18:00,13,71,8.1,1009.1,-10.8,0
3/23/2013 19:00,13,65,6.7,1011.9,-12,0
3/23/2013 20:00,10,71,5.7,1013.4,-13.9,0
3/23/2013 21:00,9,78,5.2,1014.2,-16,0
3/23/2013 22:00,7,77,4.5,1015.1,-16,0
3/23/2013 23:00,3,78,3.8,1015.7,-15.5,0
3/24/2013 0:00,3,75,3.1,1016.3,-15.6,0
3/24/2013 1:00,7,67,3.1,1016.3,-15.6,0
3/24/2013 2:00,14,57,2.7,1016.8,-15.4,0
3/24/2013 3:00,6,46,2.4,1016.5,-15.7,0
3/24/2013 4:00,6,43,1.9,1016.8,-15.6,0
3/24/2013 5:00,6,46,1.6,1017.2,-16.4,0
3/24/2013 6:00,7,42,2.1,1018,-16.4,0
3/24/2013 7:00,6,35,3.4,1018.6,-16.4,0
3/24/2013 8:00,13,42,5.1,1018.8,-17.3,0
3/24/2013 9:00,11,57,5.4,1018.5,-17.8,0
3/24/2013 10:00,9,69,6.3,1017.8,-17.7,0
3/24/2013 11:00,3,75,7.5,1016.7,-17.5,0
3/24/2013 12:00,8,78,8.5,1015.4,-17.6,0
3/24/2013 13:00,3,83,9.3,1013.8,-16.9,0
3/24/2013 14:00,3,83,9.6,1012.8,-15.1,0
3/24/2013 15:00,7,83,9.4,1012.2,-16,0
3/24/2013 16:00,10,78,9,1011.9,-14.1,0
3/24/2013 17:00,21,78,8.1,1011.8,-13.6,0
3/24/2013 18:00,33,75,6.8,1012.4,-11.9,0
3/24/2013 19:00,37,64.6884,5.7,1013.3,-11.4,0
3/24/2013 20:00,51,31.4874,5,1013.8,-11.6,0
3/24/2013 21:00,59,22.491,4.6,1014.2,-11.1,0
3/24/2013 22:00,55,22.7052,4.6,1014.3,-10.3,0
3/24/2013 23:00,58,32,2.9,1014.9,-10.1,0
3/25/2013 0:00,58,7.7112,2.9,1015.4,-11.5,0
3/25/2013 9:00,94,7.497,4.6,1017.4,-6.6,0
3/25/2013 10:00,106,14.994,6.1,1016.7,-6.8,0
3/25/2013 11:00,109,22.9194,7.3,1015.8,-7.9,0
3/25/2013 12:00,117,29.7738,8.6,1014.8,-7.6,0
3/25/2013 13:00,126,43.2684,9.4,1013.5,-6.9,0
3/25/2013 14:00,128,60.6186,10.3,1012.6,-7.4,0
3/25/2013 15:00,126,87.822,10.8,1012,-7.5,0
3/25/2013 16:00,126,88.4646,10.6,1011.6,-7.7,0
3/25/2013 17:00,108,92,10,1011.7,-6.8,0
3/25/2013 18:00,106,81,9.2,1011.8,-6.7,0
3/25/2013 19:00,134,52,8.8,1012.1,-7.9,0
3/25/2013 20:00,136,27,7.3,1012.3,-7.9,0
3/25/2013 21:00,106,36,6.2,1011.8,-7.8,0
3/25/2013 22:00,96,34,6.1,1011.6,-8.2,0
3/25/2013 23:00,103,16,5,1011,-8.5,0
3/26/2013 0:00,104,15,4.5,1010.8,-8.6,0
3/26/2013 1:00,102,19,1.9,1010.6,-6.4,0
3/26/2013 2:00,122,6,2,1010.2,-6.8,0
3/26/2013 3:00,158,2,0.5,1009.6,-4.7,0
3/26/2013 4:00,175,2,0.5,1009.8,-4.5,0
3/26/2013 5:00,181,2,0.5,1009.9,-3.6,0
3/26/2013 6:00,176,2,1.6,1010.2,-1.1,0
3/26/2013 7:00,195,2,3.2,1009.8,-1,0
3/26/2013 8:00,189,2,4.7,1009.5,-0.5,0
3/26/2013 9:00,195,2,6.4,1009.2,-0.1,0
3/26/2013 10:00,194,7,7.6,1008.8,-0.4,0
3/26/2013 11:00,211,10,9.2,1007.9,-0.4,0
3/26/2013 12:00,226,20,10.8,1006.6,-0.1,0
3/26/2013 13:00,215,35,11.9,1005.7,-1,0
3/26/2013 14:00,176,48,12.8,1004.4,-1.2,0
3/26/2013 15:00,204,52,13.2,1003.4,-1.2,0
3/26/2013 16:00,200,39,13.1,1002.5,-1.7,0
3/26/2013 17:00,193,30,12.7,1002.3,-0.2,0
3/26/2013 18:00,212,29,12,1002.6,0.7,0
3/26/2013 19:00,212,9.4248,11.2,1003.2,1.1,0
3/26/2013 20:00,228,2,10.5,1003.9,1.3,0
3/26/2013 21:00,189,2,10,1003.5,1.9,0
3/26/2013 22:00,182,2,9,1003.2,2.3,0
3/26/2013 23:00,152,2,7.8,1002.7,2.5,0
3/27/2013 0:00,117,9,7.2,1002.3,3.1,0
3/27/2013 1:00,116,17,6.5,1001.9,3.5,0
3/27/2013 2:00,122,10,6.1,1001.4,3.8,0
3/27/2013 3:00,120,13,5.3,1000.7,3.6,0
3/27/2013 4:00,97,5,4.6,1000.6,3.1,0
3/27/2013 5:00,102,2,4.3,1000.7,3.4,0
3/27/2013 6:00,100,2,4.1,1002.2,3.5,0
3/27/2013 7:00,155,2,6,1003.1,2.6,0
3/27/2013 8:00,189,2,7.8,1003.3,4,0
3/27/2013 9:00,206,2,10.3,1003.2,4.6,0
3/27/2013 10:00,178,6,13.7,1002.7,0.7,0
3/27/2013 11:00,176,23,17.1,1002,-3.1,0
3/27/2013 12:00,133,48,18.1,1001.9,-5.9,0
3/27/2013 13:00,63,72,18.7,1001.6,-7.7,0
3/27/2013 14:00,63,89,18.9,1001.8,-7.5,0
3/27/2013 15:00,19,92,18.1,1002,-10.8,0
3/27/2013 16:00,15,93.6054,17.9,1002.8,-11,0
3/27/2013 17:00,8,94,16,1004.2,-12.5,0
3/27/2013 18:00,11,88,13.5,1006,-14.4,0
3/27/2013 19:00,10,85,12.1,1007.6,-15.6,0
3/27/2013 20:00,9,89,11.2,1009.6,-16.3,0
3/27/2013 21:00,6,83,10.5,1010.8,-15.9,0
3/27/2013 22:00,11,80,10.1,1011.7,-16.3,0
3/27/2013 23:00,11,76,8.9,1012.6,-16.4,0
3/28/2013 0:00,11,72,8,1012.9,-15.6,0
3/28/2013 1:00,11,83,7.3,1013.3,-16.2,0
3/28/2013 2:00,8,79,6.7,1013.7,-16,0
3/28/2013 3:00,4,75,6.4,1014,-16.3,0
3/28/2013 4:00,5,73,5.6,1014.6,-16.3,0
3/28/2013 5:00,10,74,5.6,1015.3,-16.3,0
3/28/2013 6:00,9,68,5.7,1015.9,-16.8,0
3/28/2013 7:00,6,62,6.4,1016.4,-16.9,0
3/28/2013 8:00,7,56,7.5,1016.6,-16.8,0
3/28/2013 9:00,7,54,8.5,1016.6,-16,0
3/28/2013 10:00,15,48,9.5,1016.3,-15.9,0
3/28/2013 11:00,20,48,9.7,1016,-14.2,0
3/28/2013 12:00,20,63,10.7,1015.4,-10.2,0
3/28/2013 13:00,27,75,11.1,1014.1,-11.1,0
3/28/2013 14:00,8,88,12.4,1013.1,-12,0
3/28/2013 15:00,10,91,13.1,1012.6,-13.9,0
3/28/2013 16:00,15,93,13.5,1012.4,-13.5,0
3/28/2013 17:00,11,89,10.8,1012.6,-4.9,0
3/28/2013 18:00,11,83,9.4,1013.2,-2.9,0
3/28/2013 19:00,73,66,8.9,1014.3,-3,0
3/28/2013 20:00,97,51,8.1,1015,-2.8,0
3/28/2013 21:00,104,36,8.2,1015.2,-4.6,0
3/28/2013 22:00,104,33,6.7,1015.2,-3.8,0
3/28/2013 23:00,95,31,3.3,1015.3,-2.7,0
3/29/2013 0:00,98,11,4.8,1015.6,-5,0
3/29/2013 1:00,102,2,3.3,1015.6,-4.4,0
3/29/2013 2:00,104,2,1.9,1015.4,-4.4,0
3/29/2013 4:00,96,2,4.9,1015.9,-8.6,0
3/29/2013 5:00,96,2,4,1016.5,-6.9,0
3/29/2013 6:00,90,2,3.8,1016.8,-7.1,0
3/29/2013 7:00,76,2,5,1017.4,-6.9,0
3/29/2013 8:00,79,2,6.7,1017.5,-7.7,0
3/29/2013 9:00,81,6,8.2,1017.1,-9.7,0
3/29/2013 10:00,76,21,8.7,1016.3,-8.8,0
3/29/2013 11:00,78,32,9.2,1015.4,-8.4,0
3/29/2013 12:00,83,45,9.2,1014.8,-7.1,0
3/29/2013 13:00,102,44,9.8,1013.7,-7,0
3/29/2013 14:00,114,46,10.4,1012.9,-6.9,0
3/29/2013 15:00,101,58,10,1012.9,-7.3,0
3/29/2013 16:00,88,56,10.1,1012.7,-7.2,0
3/29/2013 17:00,65,86,10,1012.6,-7.3,0
3/29/2013 18:00,78,62,9.6,1012.9,-7.6,0
3/29/2013 19:00,95,29,7.5,1014,-3.1,0
3/29/2013 20:00,84,22,5.8,1015,-3.6,0
3/29/2013 21:00,58,33,5.3,1015.6,-3.3,0
3/29/2013 22:00,50,27,5.2,1015.9,-3.6,0
3/29/2013 23:00,56,22,4.8,1016.2,-4.8,0
3/30/2013 0:00,56,21,4.5,1016.1,-5.6,0
3/30/2013 1:00,57,26,4.2,1015.9,-6.1,0
3/30/2013 2:00,49,29,4.1,1015.6,-6.2,0
3/30/2013 3:00,55,11,3.9,1015.6,-6.4,0
3/30/2013 4:00,62,4,3.5,1015.6,-6.2,0
3/30/2013 5:00,65,8,3.4,1016,-6.9,0
3/30/2013 6:00,65,11,3.3,1016.3,-6.4,0
3/30/2013 7:00,71,10,4.7,1016.7,-7.1,0
3/30/2013 8:00,70,16,5.8,1017.1,-7.1,0
3/30/2013 9:00,82,27,7.1,1017.1,-7,0
3/30/2013 10:00,78,42,8,1017.1,-5.8,0
3/30/2013 11:00,78,46,8.9,1016.5,-5,0
3/30/2013 12:00,89,66,9.9,1015.6,-3.8,0
3/30/2013 13:00,89,81,10.4,1014.8,-3.7,0
3/30/2013 14:00,104,88,10.6,1014,-2.1,0
3/30/2013 15:00,104,89,10.8,1013.5,-1.6,0
3/30/2013 16:00,85,88,10.1,1013.6,-1,0
3/30/2013 17:00,68,90,9.1,1014,-0.8,0
3/30/2013 18:00,75,84,7.9,1014.6,0.4,0
3/30/2013 19:00,78,57,6.9,1015.7,0.6,0
3/30/2013 20:00,89,40,5.8,1016.7,0.5,0
3/30/2013 21:00,89,34,5.1,1017.2,0.7,0
3/30/2013 22:00,75,14,4.6,1017,0.9,0
3/30/2013 23:00,78,7,4.6,1016.9,1.1,0
3/31/2013 0:00,89,5,4.8,1017,1.3,0
3/31/2013 1:00,89,2,4.6,1016.6,1.4,0
3/31/2013 2:00,95,2,4.4,1015.9,1.8,0
3/31/2013 3:00,102,7,4.5,1015.5,1.9,0
3/31/2013 4:00,107,5,4.4,1015.3,1.9,0
3/31/2013 5:00,100,5,4.2,1015.2,2.1,0
3/31/2013 6:00,96,2,4.2,1015.2,2.1,0
3/31/2013 7:00,133,2,4.5,1015.5,2.4,0
3/31/2013 8:00,133,2,4.8,1015.2,2.5,0
3/31/2013 9:00,158,2,5.4,1014.7,2.4,0
3/31/2013 10:00,158,2,5.8,1014.1,2.3,0
3/31/2013 11:00,185,2,7,1013,2.5,0
3/31/2013 12:00,201,4,8.6,1011.8,3,0
3/31/2013 13:00,179,18,7.2,1010.4,2.9,0
3/31/2013 14:00,232,12,6.9,1009.3,3,0
3/31/2013 15:00,244,4,7.8,1008.1,3.3,0
3/31/2013 16:00,250,4,7.7,1008.1,3.2,0
3/31/2013 17:00,242,7,7.4,1007.9,3.1,0
3/31/2013 18:00,242,4,7.1,1008.3,3.2,0
3/31/2013 19:00,238,2,6.3,1008.4,2.9,0
3/31/2013 20:00,236,2,6.5,1008.5,3.1,0
3/31/2013 21:00,232,2,6.8,1008.7,3.2,0
3/31/2013 22:00,227,2,7.2,1008.5,3.4,0
3/31/2013 23:00,226,2,7.5,1008.3,3.4,0
4/1/2013 0:00,233,2,7.4,1008.3,3.4,0
4/1/2013 1:00,242,2,7.4,1007.8,3.4,0
4/1/2013 2:00,216,2,7.6,1007.9,3.6,0
4/1/2013 3:00,244,2,7,1007.1,3.4,0
4/1/2013 4:00,244,2,5,1006.8,2.9,0
4/1/2013 5:00,204,2,3.5,1007,2.5,0
4/1/2013 6:00,204,2,4.7,1007.6,3.2,0
4/1/2013 7:00,214,2,11.3,1007.5,-4,0
4/1/2013 8:00,161,2,12.6,1008.2,-4.1,0
4/1/2013 9:00,16,49,13.2,1008.9,-3.6,0
4/1/2013 10:00,12,58,13,1009.6,-4.2,0
4/1/2013 11:00,15,60,14.6,1009.6,-4.2,0
4/1/2013 12:00,29,66,15.3,1009.9,-5.7,0
4/1/2013 13:00,38,81,16.4,1010,-7.3,0
4/1/2013 14:00,40,92,16.8,1010.5,-10,0
4/1/2013 15:00,30,89,16.7,1011,-9.3,0
4/1/2013 16:00,30,99,16.1,1011.7,-11.5,0
4/1/2013 17:00,7,105,15.1,1012.4,-11.4,0
4/1/2013 18:00,9,96,13.6,1013.4,-12.6,0
4/1/2013 19:00,9,80,12.8,1014.6,-11.7,0
4/1/2013 20:00,16,69,11.6,1015.9,-10.6,0
4/1/2013 21:00,3,60,10.7,1016.6,-14.2,0
4/1/2013 22:00,8,71,9.6,1016.6,-16.7,0
4/1/2013 23:00,8,71,7.3,1017,-18.5,0
4/2/2013 0:00,3,70,6.9,1017.1,-14,0
4/2/2013 1:00,3,67,5.4,1017,-4.7,0
4/2/2013 2:00,40,22,2.5,1016.5,-2.4,0
4/2/2013 4:00,61,2,3.6,1015.6,-0.2,0
4/2/2013 5:00,62,2,3.2,1015.7,0.8,0
4/2/2013 6:00,98,2,3.8,1015.5,1.3,0
4/2/2013 7:00,140,2,5.8,1015.4,2.3,0
4/2/2013 8:00,149,2,7.6,1014.9,2.9,0
4/2/2013 9:00,181,4,9.7,1014.1,2.3,0
4/2/2013 10:00,190,15.6366,12,1012.9,0.4,0
4/2/2013 11:00,155,48,13.8,1011.2,-1,0
4/2/2013 12:00,145,81,15.7,1009.9,-1,0
4/2/2013 13:00,130,107,16.8,1008.5,-1.4,0
4/2/2013 14:00,116,107,18.1,1007.2,-2.8,0
4/2/2013 15:00,120,129,18.2,1006,-2.2,0
4/2/2013 16:00,131,126,17.8,1005.4,-2.5,0
4/2/2013 17:00,133,127,17.1,1004.9,-2.1,0
4/2/2013 18:00,120,101,16,1004.8,-2.1,0
4/2/2013 19:00,105,92,14,1005,-1.6,0
4/2/2013 20:00,112,85,14.1,1005.1,-2.4,0
4/2/2013 21:00,112,54,13.2,1004.4,-1.9,0
4/2/2013 22:00,108,44,10.7,1004.5,-0.8,0
4/2/2013 23:00,119,31,8.6,1004.2,-0.5,0
4/3/2013 0:00,119,16,7.2,1003.7,0.2,0
4/3/2013 1:00,127,2,5.7,1003.4,0.2,0
4/3/2013 2:00,127,2,6.1,1003.1,-0.4,0
4/3/2013 3:00,135,2,6.1,1003,-0.6,0
4/3/2013 4:00,135,2,7.7,1003.1,-1.3,0
4/3/2013 5:00,149,2,6.8,1003.7,-1.1,0
4/3/2013 6:00,153,2,8.9,1004.4,-0.7,0
4/3/2013 7:00,157,2,10.5,1005,-0.4,0
4/3/2013 8:00,161,2,13.9,1005.2,-0.9,0
4/3/2013 9:00,160,20,16.5,1005.5,-2.1,0
4/3/2013 10:00,123,61,17.9,1005.6,-1.4,0
4/3/2013 11:00,123,75,18.1,1005.3,-0.2,0
4/3/2013 12:00,159,102,19,1005,1,0
4/3/2013 13:00,174,132,18.9,1005.1,1.8,0
4/3/2013 14:00,194,120,17.8,1005.2,2.1,0
4/3/2013 15:00,190,126,16.5,1005.6,-0.3,0
4/3/2013 16:00,136,111,15.2,1006.2,-2.3,0
4/3/2013 17:00,137,100.8882,13.9,1006.7,-2.1,0
4/3/2013 18:00,66,87,12.5,1007.4,-3,0
4/3/2013 19:00,53,73,11.1,1008.4,-3.8,0
4/3/2013 20:00,55,50,10.6,1008.9,-3.9,0
4/3/2013 21:00,66,34,9.6,1009.4,-3.4,0
4/3/2013 22:00,66,16,7.9,1009,-2.7,0
4/3/2013 23:00,59,2,7.8,1009.3,-3.1,0
4/4/2013 0:00,59,33,8.6,1009.2,-2.1,0
4/4/2013 1:00,38,41,9,1008.9,-3.9,0
4/4/2013 2:00,38,50,7.7,1008.8,-3.8,0
4/4/2013 3:00,34,54,8.6,1008.8,-4.9,0
4/4/2013 4:00,38,49,7.5,1008.4,-4.6,0
4/4/2013 5:00,38,55,7.9,1008.6,-4.9,0
4/4/2013 6:00,36,52,8,1008.5,-5.5,0
4/4/2013 7:00,44,32,8.4,1008.6,-5.1,0
4/4/2013 8:00,74,18,8.9,1009,-5,0
4/4/2013 9:00,78,14,9.3,1009.3,-4.7,0
4/4/2013 10:00,73,17,9.6,1008.5,-5.1,0
4/4/2013 11:00,73,22.7052,10.2,1007.2,-5,0
4/4/2013 12:00,82,38,10.6,1007,-4.6,0
4/4/2013 13:00,82,47,10.9,1006.2,-4.8,0
4/4/2013 14:00,100,47,10.2,1005.7,-2.5,0
4/4/2013 15:00,100,35,7.7,1005.8,0.9,0
4/4/2013 16:00,86,16,6.4,1006.3,3,0.5
4/4/2013 17:00,71,12,6.1,1006.8,3.6,0.2
4/4/2013 18:00,71,2,6,1007.6,4,1.2
4/4/2013 19:00,88,2,6,1008.1,4.2,1.8
4/4/2013 20:00,91,2,6.1,1008.7,4.6,1.7
4/4/2013 21:00,91,2,6.4,1008.9,4.7,0.3
4/4/2013 22:00,80,2,6.5,1009.2,5,0.2
4/4/2013 23:00,84,2,6.4,1009.5,5.3,0.9
4/5/2013 0:00,84,2,6.5,1009.6,5.4,0.5
4/5/2013 1:00,86,2,6.7,1010.3,5.5,0.5
4/5/2013 2:00,87,2,6.7,1010.4,5.6,0.2
4/5/2013 3:00,87,2,6.7,1010.1,5.6,0.8
4/5/2013 4:00,112,2,6.6,1009.8,5.7,0.7
4/5/2013 5:00,113,8,6.5,1009.7,5.8,0
4/5/2013 6:00,113,13,6.6,1010,5.9,0
4/5/2013 7:00,89,2,7.6,1010.5,6.1,0
4/5/2013 8:00,94,2,8.5,1011.2,6.5,0
4/5/2013 9:00,113,2,10.1,1011,7.2,0
4/5/2013 10:00,113,3,13.1,1011.2,-4.1,0
4/5/2013 11:00,142,11,13.1,1011.3,-3.7,0
4/5/2013 12:00,70,30,13.1,1011,-4.1,0
4/5/2013 13:00,70,59,13.2,1010.8,-5.9,0
4/5/2013 14:00,21,68,13.1,1010.7,-6.5,0
4/5/2013 15:00,20,71,12.1,1011.2,-5.4,0
4/5/2013 16:00,8,65,10.8,1012.2,-5.3,0
4/5/2013 17:00,8,65,10.4,1012.9,-5.2,0
4/5/2013 18:00,13,67,9.5,1014.4,-6.8,0
4/5/2013 19:00,11,71,8.4,1015.9,-9.1,0
4/5/2013 20:00,4,73,7.5,1016.8,-9.4,0
4/5/2013 21:00,4,76,7.1,1017.1,-10.2,0
4/5/2013 22:00,11,74,6.6,1016.6,-10.2,0
4/5/2013 23:00,6,72,6.2,1016.5,-10.6,0
4/6/2013 0:00,3,66,5.4,1016.1,-10.4,0
4/6/2013 1:00,3,66,5.1,1015.3,-9.9,0
4/6/2013 2:00,3,58,4.9,1014.8,-10.4,0
4/6/2013 4:00,3,26,4.4,1014.1,-10.1,0
4/6/2013 5:00,3,42,2.2,1014,-6.4,0
4/6/2013 6:00,8,28,3.1,1014.3,-6.3,0
4/6/2013 7:00,6,14,7.3,1014.1,-9.6,0
4/6/2013 8:00,7,25,8.7,1013.8,-9.8,0
4/6/2013 9:00,21,47,9.6,1013.2,-9.5,0
4/6/2013 10:00,6,57,11,1012.1,-11.1,0
4/6/2013 11:00,7,75,11.8,1010.8,-11.8,0
4/6/2013 12:00,9,83,12.7,1009.5,-11.1,0
4/6/2013 13:00,3,82,14,1008.3,-11.5,0
4/6/2013 14:00,4,83,14.3,1007.2,-12,0
4/6/2013 15:00,3,86,14.9,1005.9,-11.6,0
4/6/2013 16:00,16,91,14.9,1005,-11.6,0
4/6/2013 17:00,19,92,13.9,1004.9,-12.4,0
4/6/2013 18:00,15,86,12.2,1004.6,-10.8,0
4/6/2013 19:00,8,68,11.3,1005.4,-8.6,0
4/6/2013 20:00,22,36,9.8,1005.7,-8.3,0
4/6/2013 21:00,31,39,8.6,1005.5,-8,0
4/6/2013 22:00,31,37,8,1005.2,-7.7,0
4/6/2013 23:00,37,32,7.3,1004.8,-7.6,0
4/7/2013 0:00,35,29,6.5,1004.4,-7.2,0
4/7/2013 1:00,45,29,5.6,1003.5,-6.6,0
4/7/2013 2:00,55,15,4.3,1003.1,-5.8,0
4/7/2013 3:00,66,6,4.6,1003.1,-5.8,0
4/7/2013 4:00,66,5,4.9,1003.3,-6.7,0
4/7/2013 5:00,63,7,4.2,1003.6,-4.1,0
4/7/2013 6:00,59,2,4.2,1004.1,-2.2,0
4/7/2013 7:00,90,2,5.6,1004.2,-2,0
4/7/2013 8:00,66,9,6.6,1003.9,-2.3,0
4/7/2013 9:00,66,16,8.1,1003.3,-2.6,0
4/7/2013 10:00,69,22,9.3,1002.4,-2.7,0
4/7/2013 11:00,77,36,10.7,1001.4,-2.4,0
4/7/2013 12:00,3,51,12.9,1000.1,-1.8,0
4/7/2013 13:00,3,59,14,998.7,-2.9,0
4/7/2013 14:00,100,69,15,997.3,-3.9,0
4/7/2013 15:00,100,84.8232,15.8,996.9,-3.7,0
4/7/2013 16:00,157,84,15.2,995.7,-3.7,0
4/7/2013 17:00,162,73,13.3,996.4,0.3,0
4/7/2013 18:00,157,51,12.6,998.3,0,0
4/7/2013 19:00,157,47.3382,12.3,999.7,-0.6,0
4/7/2013 20:00,145,47,12.2,1001.1,-0.4,0
4/7/2013 21:00,144,38,11.1,1001.7,1.1,0
4/7/2013 22:00,148,38,10.5,1001.4,2.1,0
4/7/2013 23:00,148,45,8.7,1001,2.7,0
4/8/2013 0:00,76,33,7.9,1001.1,2.8,0
4/8/2013 1:00,84,20,6.3,1001.9,3.3,0
4/8/2013 2:00,76,20,10.1,1003,-12.5,0
4/8/2013 3:00,58,38,9.1,1003,-11.5,0
4/8/2013 4:00,61,76,8.5,1003.8,-15.2,0
4/8/2013 5:00,96,75,8.2,1004.6,-20.6,0
4/8/2013 6:00,131,75,7.9,1005.4,-19.8,0
4/8/2013 7:00,111,69,8.4,1006.3,-16.8,0
4/8/2013 8:00,77,72,8.7,1006.9,-14.4,0
4/8/2013 9:00,77,77,9.6,1006.6,-13.6,0
4/8/2013 10:00,64,78,10.1,1006.4,-13.9,0
4/8/2013 11:00,48,81,10.9,1006.2,-14,0
4/8/2013 12:00,47,84,11.6,1006,-13.4,0
4/8/2013 13:00,46,82,12.4,1006,-12.8,0
4/8/2013 14:00,49,82,11.6,1006,-13.4,0
4/8/2013 15:00,47,81,11.7,1006.2,-11.9,0
4/8/2013 16:00,67,78,11.9,1006.8,-13.2,0
4/8/2013 17:00,66,74,10.2,1007.4,-11.8,0
4/8/2013 18:00,110,75,9.7,1008.4,-14.2,0
